"","taxId","gi","species","superkingdom","phylum","class","order","family","genus","kingdom","accession","product_length","mismatch_forward","mismatch_reverse","forward_start","forward_stop","reverse_start","reverse_stop","product_start","product_stop"
"267","2682589","1783230944","Diptilomiopus melastomae","Eukaryota","Arthropoda","Arachnida","Trombidiformes","Diptilomiopidae","Diptilomiopus","Metazoa","MK440023.1",914,0,0,575,592,1488,1470,575,1488
"268","2682590","1783230921","Diptilomiopus meliae","Eukaryota","Arthropoda","Arachnida","Trombidiformes","Diptilomiopidae","Diptilomiopus","Metazoa","MK440011.1",914,0,0,574,591,1487,1469,574,1487
"269","2682591","1783230925","Diptilomiopus milletus","Eukaryota","Arthropoda","Arachnida","Trombidiformes","Diptilomiopidae","Diptilomiopus","Metazoa","MK440013.1",915,0,0,573,590,1487,1469,573,1487
"270","2682592","1783230929","Diptilomiopus octandrus","Eukaryota","Arthropoda","Arachnida","Trombidiformes","Diptilomiopidae","Diptilomiopus","Metazoa","MK440015.1",918,0,0,573,590,1490,1472,573,1490
"271","2682593","1783230923","Diptilomiopus panithus","Eukaryota","Arthropoda","Arachnida","Trombidiformes","Diptilomiopidae","Diptilomiopus","Metazoa","MK440012.1",913,0,0,574,591,1486,1468,574,1486
"272","2682595","1783230927","Diptilomiopus rotundus","Eukaryota","Arthropoda","Arachnida","Trombidiformes","Diptilomiopidae","Diptilomiopus","Metazoa","MK440014.1",913,0,0,574,591,1486,1468,574,1486
"273","2682596","1783230935","Diptilomiopus sabahus","Eukaryota","Arthropoda","Arachnida","Trombidiformes","Diptilomiopidae","Diptilomiopus","Metazoa","MK440018.1",914,0,0,574,591,1487,1469,574,1487
"274","2682597","1783230933","Diptilomiopus stephanus","Eukaryota","Arthropoda","Arachnida","Trombidiformes","Diptilomiopidae","Diptilomiopus","Metazoa","MK440017.1",908,0,0,574,591,1481,1463,574,1481
"275","2682598","1783230931","Diptilomiopus nobilus","Eukaryota","Arthropoda","Arachnida","Trombidiformes","Diptilomiopidae","Diptilomiopus","Metazoa","MK440016.1",914,0,0,574,591,1487,1469,574,1487
"276","2682599","1783230939","Diptilomiopus fortunus","Eukaryota","Arthropoda","Arachnida","Trombidiformes","Diptilomiopidae","Diptilomiopus","Metazoa","MK440020.1",915,0,0,574,591,1488,1470,574,1488
"277","2682600","1783230942","Diptilomiopus callicarpus","Eukaryota","Arthropoda","Arachnida","Trombidiformes","Diptilomiopidae","Diptilomiopus","Metazoa","MK440022.1",914,0,0,574,591,1487,1469,574,1487
"278","2683028","1783230903","Diptilomiopus bischofiae","Eukaryota","Arthropoda","Arachnida","Trombidiformes","Diptilomiopidae","Diptilomiopus","Metazoa","MK440002.1",914,0,0,574,591,1487,1469,574,1487
"279","2684408","1783521429","Junonia stygia","Eukaryota","Arthropoda","Insecta","Lepidoptera","Nymphalidae","Junonia","Metazoa","MN623382.1",637,0,0,1447,1464,2083,2065,1447,2083
"280","269763","1708595734","Bursaphelenchus poligraphi","Eukaryota","Nematoda","Chromadorea","Rhabditida","Aphelenchoididae","Bursaphelenchus","Metazoa","LC425134.1",574,0,0,504,521,1077,1059,504,1077
"281","269765","1691741307","Bursaphelenchus sexdentati","Eukaryota","Nematoda","Chromadorea","Rhabditida","Aphelenchoididae","Bursaphelenchus","Metazoa","MN097226.1",574,0,0,526,543,1099,1081,526,1099
"282","2698467","1797100875","Saccocirrus sp. France","Eukaryota","Annelida","Polychaeta","Unassigned","Saccocirridae","Saccocirrus","Metazoa","MK604223.1",590,0,0,484,501,1073,1055,484,1073
"283","2698790","1798055399","Scenedesmus sp. SDEC-25","Eukaryota","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Scenedesmus","Viridiplantae","MN953779.1",587,0,0,498,515,1084,1066,498,1084
"284","2698888","1798053921","Chloromyxum sp. b LFR-2020","Eukaryota","Cnidaria","Myxozoa","Bivalvulida","Chloromyxidae","Chloromyxum","Metazoa","MN953426.1",664,0,0,529,546,1192,1174,529,1192
"285","2698889","1798053922","Chloromyxum sp. m LFR-2020","Eukaryota","Cnidaria","Myxozoa","Bivalvulida","Chloromyxidae","Chloromyxum","Metazoa","MN953427.1",662,0,0,531,548,1192,1174,531,1192
"286","2699084","1798160951","Conidiobolus sp. DG-2020a","Eukaryota","Zoopagomycota","Entomophthoromycetes","Entomophthorales","Ancylistaceae","Conidiobolus","Fungi","MN956767.1",557,0,0,488,505,1044,1026,488,1044
"287","2699519","1799130750","Nyctotherus galerus","Eukaryota","Ciliophora","Armophorea","Metopida","Metopidae","Nyctotherus","Unassigned","MN966415.1",564,0,0,539,556,1102,1084,539,1102
"288","2699520","1799130749","Clevelandella lynni","Eukaryota","Ciliophora","Armophorea","Clevelandellida","Clevelandellidae","Clevelandella","Unassigned","MN966414.1",560,0,0,539,556,1098,1080,539,1098
"289","2699535","1808885253","Octospora svrcekii","Eukaryota","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Octospora","Fungi","MT065902.1",587,0,0,501,518,1087,1069,501,1087
"290","2704450","1723779661","Agoo xavieri","Eukaryota","Arthropoda","Insecta","Hemiptera","Derbidae","Agoo","Metazoa","MK443073.1",709,0,0,213,230,921,903,213,921
"291","2705193","1803250854","Alboglossiphonia sp. HJK-2020","Eukaryota","Annelida","Clitellata","Hirudinida","Glossiphoniidae","Alboglossiphonia","Metazoa","MT010328.1",589,0,0,544,561,1132,1114,544,1132
"292","2705194","1803250858","Barbronia sp. HJK-2020","Eukaryota","Annelida","Clitellata","Hirudinida","Salifidae","Barbronia","Metazoa","MT010330.1",595,0,0,575,592,1169,1151,575,1169
"293","2705195","1810788662","Deladenus sp. FH-2020","Eukaryota","Nematoda","Chromadorea","Rhabditida","Sphaerulariidae","Deladenus","Metazoa","MT076968.1",585,0,0,515,532,1099,1081,515,1099
"294","2706156","1817984232","Parasitaphelenchus sp. FH-2020","Eukaryota","Nematoda","Chromadorea","Rhabditida","Aphelenchidae","Parasitaphelenchus","Metazoa","MT133555.1",579,0,0,100,117,678,660,100,678
"295","2706589","1806608408","Thismia sp. Bor42_19","Eukaryota","Streptophyta","Magnoliopsida","Dioscoreales","Thismiaceae","Thismia","Viridiplantae","MN067329.1",589,0,0,499,516,1087,1069,499,1087
"296","2706590","1806608410","Thismia sp. Bor62_19","Eukaryota","Streptophyta","Magnoliopsida","Dioscoreales","Thismiaceae","Thismia","Viridiplantae","MN067331.1",589,0,0,498,515,1086,1068,498,1086
"297","2706593","1806608398","Thismia sp. MS-2020a","Eukaryota","Streptophyta","Magnoliopsida","Dioscoreales","Thismiaceae","Thismia","Viridiplantae","MN067319.1",589,0,0,499,516,1087,1069,499,1087
"298","2706594","1806608399","Thismia sp. MS-2020b","Eukaryota","Streptophyta","Magnoliopsida","Dioscoreales","Thismiaceae","Thismia","Viridiplantae","MN067320.1",588,0,0,497,514,1084,1066,497,1084
"299","2706853","1806552908","Dibunus sp. 2 DNP-2020","Eukaryota","Arthropoda","Arachnida","Opiliones","Epedanidae","Dibunus","Metazoa","MN073473.1",590,0,0,556,573,1145,1127,556,1145
"300","2706856","1806552905","Beloniscus sp. DNP-2020","Eukaryota","Arthropoda","Arachnida","Opiliones","Epedanidae","Beloniscus","Metazoa","MN073470.1",588,0,0,531,548,1118,1100,531,1118
"301","2706859","1806552906","Bupares sp. DNP-2020","Eukaryota","Arthropoda","Arachnida","Opiliones","Epedanidae","Bupares","Metazoa","MN073471.1",590,0,0,556,573,1145,1127,556,1145
"302","2706862","1806552907","Dibuninae sp. DNP-2020","Eukaryota","Arthropoda","Arachnida","Opiliones","Epedanidae","Unassigned","Metazoa","MN073472.1",590,0,0,556,573,1145,1127,556,1145
"303","2706864","1806552910","Nanepedanus cf. rufus DNP-2020","Eukaryota","Arthropoda","Arachnida","Opiliones","Epedanidae","Nanepedanus","Metazoa","MN073475.1",590,0,0,556,573,1145,1127,556,1145
"304","2706867","1806552909","Toccolus sp. DNP-2020","Eukaryota","Arthropoda","Arachnida","Opiliones","Epedanidae","Toccolus","Metazoa","MN073474.1",590,0,0,556,573,1145,1127,556,1145
"305","2706944","1806552746","Neodalyellida sp. AN-2020","Eukaryota","Platyhelminthes","Rhabditophora","Rhabdocoela","Unassigned","Unassigned","Metazoa","MN073837.1",598,0,0,512,529,1109,1091,512,1109
"306","2707732","1806622016","Isodictya sp. n. ST-2020","Eukaryota","Porifera","Demospongiae","Poecilosclerida","Isodictyidae","Isodictya","Metazoa","MT032130.1",586,0,0,525,542,1110,1092,525,1110
"307","2707733","1806622014","Suberitida sp. ST-2020","Eukaryota","Porifera","Demospongiae","Suberitida","Unassigned","Unassigned","Metazoa","MT032132.1",586,0,0,524,541,1109,1091,524,1109
"308","2707783","1807066095","Longidorus sp. AG-2020","Eukaryota","Nematoda","Enoplea","Dorylaimida","Longidoridae","Longidorus","Metazoa","MT032492.1",592,0,0,404,421,995,977,404,995
"309","2708250","1807853302","Uredo kriegeriana","Eukaryota","Basidiomycota","Pucciniomycetes","Pucciniales","Unassigned","Uredo","Fungi","MT039884.1",588,0,0,504,521,1091,1073,504,1091
"310","2708277","1812714045","Rugilepas pearsei","Eukaryota","Arthropoda","Hexanauplia","Pedunculata","Microlepadidae","Rugilepas","Metazoa","LC467954.1",637,0,0,521,538,1157,1139,521,1157
"311","2709726","1809504165","Baruscapillaria spiculata","Eukaryota","Nematoda","Enoplea","Trichinellida","Capillariidae","Baruscapillaria","Metazoa","MT068209.1",597,0,0,458,475,1054,1036,458,1054
"312","2710520","1810670136","Russalpia albertisi","Eukaryota","Arthropoda","Insecta","Orthoptera","Acrididae","Russalpia","Metazoa","MT072999.1",664,0,0,334,351,997,979,334,997
"313","2710521","1810670127","Sigaus campestris","Eukaryota","Arthropoda","Insecta","Orthoptera","Acrididae","Sigaus","Metazoa","MT072996.1",664,0,0,334,351,997,979,334,997
"314","2710522","1810670075","Sigaus minutus","Eukaryota","Arthropoda","Insecta","Orthoptera","Acrididae","Sigaus","Metazoa","MT072984.1",664,0,0,334,351,997,979,334,997
"315","2710523","1810670081","Sigaus piliferus","Eukaryota","Arthropoda","Insecta","Orthoptera","Acrididae","Sigaus","Metazoa","MT072986.1",664,0,0,334,351,997,979,334,997
"316","2710524","1810670133","Tasmaniacris tasmaniensis","Eukaryota","Arthropoda","Insecta","Orthoptera","Acrididae","Tasmaniacris","Metazoa","MT072998.1",664,0,0,334,351,997,979,334,997
"317","2710527","1810670139","Praxibulus sp. GH1722","Eukaryota","Arthropoda","Insecta","Orthoptera","Acrididae","Praxibulus","Metazoa","MT073000.1",664,0,0,334,351,997,979,334,997
"318","2710602","1810788663","Ektaphelenchus sp. FH-2020","Eukaryota","Nematoda","Chromadorea","Rhabditida","Aphelenchoididae","Ektaphelenchus","Metazoa","MT076969.1",580,0,0,97,114,676,658,97,676
"319","2710603","1810788659","Seinura sp. FH-2020","Eukaryota","Nematoda","Chromadorea","Rhabditida","Aphelenchidae","Seinura","Metazoa","MT076966.1",583,0,0,103,120,685,667,103,685
"320","2710605","1810795732","Lobosphaera sp. NAMSU 925/2","Eukaryota","Chlorophyta","Trebouxiophyceae","Trebouxiales","Trebouxiaceae","Lobosphaera","Viridiplantae","MT077847.1",590,0,0,150,167,739,721,150,739
"321","2710606","1810795733","Lobosphaera sp. NAMSU 1497/2","Eukaryota","Chlorophyta","Trebouxiophyceae","Trebouxiales","Trebouxiaceae","Lobosphaera","Viridiplantae","MT077848.1",588,0,0,182,199,769,751,182,769
"322","2710651","1810965149","Cymbiodyta beckeri","Eukaryota","Arthropoda","Insecta","Coleoptera","Hydrophilidae","Cymbiodyta","Metazoa","MN118003.1",635,0,0,530,547,1164,1146,530,1164
"323","2710652","1810965148","Cymbiodyta chamberlaini","Eukaryota","Arthropoda","Insecta","Coleoptera","Hydrophilidae","Cymbiodyta","Metazoa","MN118002.1",635,0,0,530,547,1164,1146,530,1164
"324","2710653","1810965145","Cymbiodyta dorsalis","Eukaryota","Arthropoda","Insecta","Coleoptera","Hydrophilidae","Cymbiodyta","Metazoa","MN117999.1",635,0,0,530,547,1164,1146,530,1164
"325","2710654","1810965150","Cymbiodyta fraterculus","Eukaryota","Arthropoda","Insecta","Coleoptera","Hydrophilidae","Cymbiodyta","Metazoa","MN118004.1",635,0,0,530,547,1164,1146,530,1164
"326","2710655","1810965144","Cymbiodyta punctatostriata","Eukaryota","Arthropoda","Insecta","Coleoptera","Hydrophilidae","Cymbiodyta","Metazoa","MN117998.1",635,0,0,530,547,1164,1146,530,1164
"327","2710656","1810965151","Cymbiodyta toddi","Eukaryota","Arthropoda","Insecta","Coleoptera","Hydrophilidae","Cymbiodyta","Metazoa","MN118005.1",635,0,0,530,547,1164,1146,530,1164
"328","2710658","1810965146","Cymbiodyta sp. SLE1224","Eukaryota","Arthropoda","Insecta","Coleoptera","Hydrophilidae","Cymbiodyta","Metazoa","MN118000.1",635,0,0,530,547,1164,1146,530,1164
"329","2710728","1810965175","Macrobrachium chainatense","Eukaryota","Arthropoda","Malacostraca","Decapoda","Palaemonidae","Macrobrachium","Metazoa","MT080790.1",627,0,0,159,176,785,767,159,785
"330","2710748","1810965223","Gorgonia sp. S2-2","Eukaryota","Cnidaria","Anthozoa","Alcyonacea","Gorgoniidae","Gorgonia","Metazoa","MT080827.1",590,0,0,7,24,596,578,7,596
"331","2710749","1810965224","Echinogorgia sp. S2-5","Eukaryota","Cnidaria","Anthozoa","Alcyonacea","Plexauridae","Echinogorgia","Metazoa","MT080828.1",590,0,0,7,24,596,578,7,596
"332","2710750","1810965225","Menella sp. S2-16","Eukaryota","Cnidaria","Anthozoa","Alcyonacea","Plexauridae","Menella","Metazoa","MT080829.1",590,0,0,7,24,596,578,7,596
"333","2710751","1810965226","Echinogorgia sp. S3-3","Eukaryota","Cnidaria","Anthozoa","Alcyonacea","Plexauridae","Echinogorgia","Metazoa","MT080830.1",590,0,0,7,24,596,578,7,596
"334","2711301","1811395100","Adropion sp. 1 XS-2020","Eukaryota","Tardigrada","Eutardigrada","Parachela","Hypsibiidae","Adropion","Metazoa","MK387067.1",591,0,0,553,570,1143,1125,553,1143
"335","2713606","1815514225","Propecingulum fistoleramalliei","Eukaryota","Ciliophora","Spirotrichea","Unassigned","Strombidiidae","Propecingulum","Unassigned","MT124525.1",579,0,0,236,253,814,796,236,814
"336","2714536","1817977174","Dorididae sp. 1 BP-2020","Eukaryota","Mollusca","Gastropoda","Nudibranchia","Dorididae","Unassigned","Metazoa","MN224108.1",601,0,0,547,564,1147,1129,547,1147
"337","2714870","1818017398","Neotylenchidae sp. FH-2020","Eukaryota","Nematoda","Chromadorea","Rhabditida","Neotylenchidae","Unassigned","Metazoa","MT136804.1",586,0,0,37,54,622,604,37,622
"338","2717145","1820520219","Enchytraeus demutatus","Eukaryota","Annelida","Clitellata","Enchytraeida","Enchytraeidae","Enchytraeus","Metazoa","MN248683.1",592,0,0,542,559,1133,1115,542,1133
"339","2717146","1820520220","Enchytraeus dichaetus","Eukaryota","Annelida","Clitellata","Enchytraeida","Enchytraeidae","Enchytraeus","Metazoa","MN248684.1",590,0,0,558,575,1147,1129,558,1147
"340","27292","1812627517","Saccharomyces pastorianus","Eukaryota","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Saccharomyces","Fungi","CP048993.1",582,0,0,510022,510005,509441,509459,509441,510022
"341","27321","1811401756","Metschnikowia australis","Eukaryota","Ascomycota","Saccharomycetes","Saccharomycetales","Metschnikowiaceae","Metschnikowia","Fungi","NG_067624.1",568,0,0,541,558,1108,1090,541,1108
"342","27992","1696340835","Theileria sp.","Eukaryota","Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","Theileria","Unassigned","MN121428.1",562,0,0,228,245,789,771,228,789
"343","29159","1810186846","Crassostrea gigas","Eukaryota","Mollusca","Bivalvia","Ostreoida","Ostreidae","Crassostrea","Metazoa","LR761642.1",596,0,0,36951719,36951702,36951124,36951142,36951124,36951719
"344","293573","1797104942","Merlinius brevidens","Eukaryota","Nematoda","Chromadorea","Rhabditida","Merliniidae","Merlinius","Metazoa","MN944559.1",587,0,0,103,120,689,671,103,689
"345","293821","1811248744","Epinephelus fuscoguttatus","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Epinephelus","Metazoa","AP022698.1",598,0,0,22283273,22283290,22283870,22283852,22283273,22283870
"346","300306","1777376519","Neostethus bicornis","Eukaryota","Chordata","Actinopteri","Atheriniformes","Phallostethidae","Neostethus","Metazoa","LR738553.1",601,0,0,5542436,5542419,5541836,5541854,5541836,5542436
"347","307513","1694419664","Monoraphidium convolutum","Eukaryota","Chlorophyta","Chlorophyceae","Sphaeropleales","Selenastraceae","Monoraphidium","Viridiplantae","MN104246.1",586,0,0,520,537,1105,1087,520,1105
"348","3076","1798183296","Chlorella sorokiniana","Eukaryota","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Chlorella","Viridiplantae","MN959984.1",589,0,0,572,589,1160,1142,572,1160
"349","3077","1818023471","Chlorella vulgaris","Eukaryota","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Chlorella","Viridiplantae","MT137382.1",592,0,0,538,555,1129,1111,538,1129
"350","3079","1797336483","Chlorella sp.","Eukaryota","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Chlorella","Viridiplantae","MN944919.1",589,0,0,522,539,1110,1092,522,1110
"351","31303","1694419662","Desmodesmus communis","Eukaryota","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Desmodesmus","Viridiplantae","MN104244.1",585,0,0,515,532,1099,1081,515,1099
"352","321034","1803250856","Alboglossiphonia lata","Eukaryota","Annelida","Clitellata","Hirudinida","Glossiphoniidae","Alboglossiphonia","Metazoa","MT010329.1",589,0,0,537,554,1125,1107,537,1125
"353","321040","1722698042","Batracobdelloides tricarinata","Eukaryota","Annelida","Clitellata","Hirudinida","Glossiphoniidae","Batracobdelloides","Metazoa","MN312199.1",589,0,0,560,577,1148,1130,560,1148
"354","321200","1775781264","Sarcophaga dux","Eukaryota","Arthropoda","Insecta","Diptera","Sarcophagidae","Sarcophaga","Metazoa","MK861148.1",661,1,0,119,136,779,761,119,779
"355","331189","1706619408","Pelatantheria scolopendrifolia","Eukaryota","Streptophyta","Magnoliopsida","Asparagales","Orchidaceae","Pelatantheria","Viridiplantae","MK317972.1",589,0,0,1699,1716,2287,2269,1699,2287
"356","33653","1726114940","Cafeteria roenbergensis","Eukaryota","Unassigned","Bigyra","Bicosoecida","Cafeteriaceae","Cafeteria","Unassigned","MN334557.1",545,0,0,461,478,1005,987,461,1005
"357","34284","1727325173","Gossypium turneri","Eukaryota","Streptophyta","Magnoliopsida","Malvales","Malvaceae","Gossypium","Viridiplantae","CP032575.1",572,0,0,15438110,15438093,15437539,15437557,15437539,15438110
"358","35084","1761817336","Babesia sp.","Eukaryota","Apicomplexa","Aconoidasida","Piroplasmida","Babesiidae","Babesia","Unassigned","MN559399.1",543,0,0,524,541,1066,1048,524,1066
"359","36130","1797100876","Saccocirrus major","Eukaryota","Annelida","Polychaeta","Unassigned","Saccocirridae","Saccocirrus","Metazoa","MK604224.1",590,0,0,485,502,1074,1056,485,1074
"360","36133","1735179474","Sternaspis scutata","Eukaryota","Annelida","Polychaeta","Terebellida","Sternaspidae","Sternaspis","Metazoa","MK809976.1",601,0,0,579,596,1179,1161,579,1179
"361","362788","1714054217","Senna tora","Eukaryota","Streptophyta","Magnoliopsida","Fabales","Fabaceae","Senna","Viridiplantae","MN244678.1",588,0,0,575,592,1162,1144,575,1162
"362","3659","1784862000","Cucumis sativus","Eukaryota","Streptophyta","Magnoliopsida","Cucurbitales","Cucurbitaceae","Cucumis","Viridiplantae","XR_004214791.1",588,0,0,576,593,1163,1145,576,1163
"363","373995","1696260206","Tenualosa ilisha","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Tenualosa","Metazoa","MN121082.1",599,1,0,4,21,602,584,4,602
"364","375764","1695378295","Sphaeramia orbicularis","Eukaryota","Chordata","Actinopteri","Kurtiformes","Apogonidae","Sphaeramia","Metazoa","LR597466.1",598,0,0,56500693,56500710,56501290,56501272,56500693,56501290
"365","375941","1783301904","Desmodesmus armatus","Eukaryota","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae","Desmodesmus","Viridiplantae","MN817678.1",586,0,0,209,226,794,776,209,794
"366","386614","1822491459","Amblyraja radiata","Eukaryota","Chordata","Chondrichthyes","Rajiformes","Rajidae","Amblyraja","Metazoa","XR_004411186.1",593,0,0,585,602,1177,1159,585,1177
"367","389045","1783140574","Lathys alberta","Eukaryota","Arthropoda","Arachnida","Araneae","Dictynidae","Lathys","Metazoa","MN590072.1",589,1,0,536,553,1124,1106,536,1124
"368","39291","1714033623","Athelia rolfsii","Eukaryota","Basidiomycota","Agaricomycetes","Atheliales","Atheliaceae","Athelia","Fungi","MN244450.1",594,0,0,501,518,1094,1076,501,1094
"369","39438","1714201339","Dermocystidium salmonis","Eukaryota","Unassigned","Ichthyosporea","Dermocystida","Unassigned","Dermocystidium","Unassigned","MN245010.1",600,0,0,204,221,803,785,204,803
"370","39892","1723901039","Silene littorea","Eukaryota","Streptophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Silene","Viridiplantae","MN325961.1",589,0,0,865,882,1453,1435,865,1453
"371","42458","1751536534","Lichtheimia corymbifera","Eukaryota","Mucoromycota","Mucoromycetes","Mucorales","Lichtheimiaceae","Lichtheimia","Fungi","MN514181.1",594,0,0,491,508,1084,1066,491,1084
"372","433405","1784432368","Anarrhichthys ocellatus","Eukaryota","Chordata","Actinopteri","Perciformes","Anarhichadidae","Anarrhichthys","Metazoa","XR_004213541.1",597,0,0,592,609,1188,1170,592,1188
"373","45351","1806707058","Nematostella vectensis","Eukaryota","Cnidaria","Anthozoa","Actiniaria","Edwardsiidae","Nematostella","Metazoa","XR_004294150.1",586,0,0,575,592,1160,1142,575,1160
"374","461299","1810670124","Sigaus australis","Eukaryota","Arthropoda","Insecta","Orthoptera","Acrididae","Sigaus","Metazoa","MT072995.1",664,0,0,334,351,997,979,334,997
"375","461303","1810670130","Sigaus villosus","Eukaryota","Arthropoda","Insecta","Orthoptera","Acrididae","Sigaus","Metazoa","MT072997.1",664,0,0,334,351,997,979,334,997
"376","46573","1815613126","Macrotermes barneyi","Eukaryota","Arthropoda","Insecta","Blattodea","Termitidae","Macrotermes","Metazoa","MT126033.1",572,0,0,569,586,1140,1122,569,1140
"377","467828","1679776279","Inocybe melanopus","Eukaryota","Basidiomycota","Agaricomycetes","Agaricales","Inocybaceae","Inocybe","Fungi","MK452791.1",590,0,0,527,544,1116,1098,527,1116
"378","4798","1821233704","Pythium hydnosporum","Eukaryota","Unassigned","Oomycota","Pythiales","Pythiaceae","Pythium","Unassigned","MT193308.1",604,0,0,542,559,1145,1127,542,1145
"379","4909","1695422173","Pichia kudriavzevii","Eukaryota","Ascomycota","Saccharomycetes","Saccharomycetales","Pichiaceae","Pichia","Fungi","MN117712.1",565,0,0,424,441,988,970,424,988
"380","4911","1720289154","Kluyveromyces marxianus","Eukaryota","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Kluyveromyces","Fungi","CP009307.2",588,0,0,1174740,1174723,1174153,1174171,1174153,1174740
"381","4929","1710328197","Meyerozyma guilliermondii","Eukaryota","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Meyerozyma","Fungi","MK355207.1",588,0,0,476,493,1063,1045,476,1063
"382","4932","1695420488","Saccharomyces cerevisiae","Eukaryota","Ascomycota","Saccharomycetes","Saccharomycetales","Saccharomycetaceae","Saccharomyces","Fungi","MN117709.1",588,0,0,511,528,1098,1080,511,1098
"383","51732","1822199976","Chloromonas serbinowi","Eukaryota","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlamydomonadaceae","Chloromonas","Viridiplantae","LC533368.1",588,0,0,548,565,1135,1117,548,1135
"384","54343","1811472293","Etheostoma spectabile","Eukaryota","Chordata","Actinopteri","Perciformes","Percidae","Etheostoma","Metazoa","XR_004329251.1",598,0,0,592,609,1189,1171,592,1189
"385","5477","1810953423","[Candida] boidinii","Eukaryota","Ascomycota","Saccharomycetes","Saccharomycetales","Pichiaceae","Ogataea","Fungi","MT079141.1",571,0,0,502,519,1072,1054,502,1072
"386","5482","1691289331","Candida tropicalis","Eukaryota","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Candida","Fungi","MN093879.1",575,0,0,502,519,1076,1058,502,1076
"387","5756","1711087189","Acanthamoeba sp.","Eukaryota","Discosea","Unassigned","Longamoebia","Acanthamoebidae","Acanthamoeba","Unassigned","MN239984.1",1001,0,0,717,734,1717,1699,717,1717
"388","5823","1681965684","Plasmodium berghei","Eukaryota","Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","Plasmodium","Unassigned","LK023127.2",661,0,0,1735591,1735608,1736251,1736233,1735591,1736251
"389","5855","1714587656","Plasmodium vivax","Eukaryota","Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","Plasmodium","Unassigned","LT635616.2",713,0,0,208690,208673,207978,207996,207978,208690
"390","58627","1811401757","Debaryomyces fabryi","Eukaryota","Ascomycota","Saccharomycetes","Saccharomycetales","Debaryomycetaceae","Debaryomyces","Fungi","NG_067625.1",589,0,0,546,563,1134,1116,546,1134
"391","586833","1708719014","Myripristis murdjan","Eukaryota","Chordata","Actinopteri","Holocentriformes","Holocentridae","Myripristis","Metazoa","XR_003928003.1",599,0,0,596,613,1194,1176,596,1194
"392","5871","1820433326","Babesia caballi","Eukaryota","Apicomplexa","Aconoidasida","Piroplasmida","Babesiidae","Babesia","Unassigned","MT182023.1",534,0,0,432,449,965,947,432,965
"393","5872","1811293084","Theileria equi","Eukaryota","Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","Theileria","Unassigned","MT093500.1",562,0,0,418,435,979,961,418,979
"394","5938","1780224039","Euplotes raikovi","Eukaryota","Ciliophora","Spirotrichea","Euplotida","Euplotidae","Euplotes","Unassigned","MN783334.1",642,0,0,573,590,1214,1196,573,1214
"395","5940","1820172061","Euplotes aediculatus","Eukaryota","Ciliophora","Spirotrichea","Euplotida","Euplotidae","Euplotes","Unassigned","LR588889.1",655,0,0,292,309,946,928,292,946
"396","59669","1774232648","Sarcocystis sp.","Eukaryota","Apicomplexa","Conoidasida","Eucoccidiorida","Sarcocystidae","Sarcocystis","Unassigned","MN658378.1",635,1,0,4,21,638,620,4,638
"397","60698","1773338159","Macadamia integrifolia","Eukaryota","Streptophyta","Magnoliopsida","Proteales","Proteaceae","Macadamia","Viridiplantae","MN650750.1",589,0,0,558,575,1146,1128,558,1146
"398","60927","1722698019","Glossiphonia complanata","Eukaryota","Annelida","Clitellata","Hirudinida","Glossiphoniidae","Glossiphonia","Metazoa","MN312176.1",589,0,0,560,577,1148,1130,560,1148
"399","60929","1722698018","Hemiclepsis marginata","Eukaryota","Annelida","Clitellata","Hirudinida","Glossiphoniidae","Hemiclepsis","Metazoa","MN312175.1",589,0,0,560,577,1148,1130,560,1148
"400","623014","1818801669","Pratylenchoides leiocauda","Eukaryota","Nematoda","Chromadorea","Rhabditida","Merliniidae","Pratylenchoides","Metazoa","MN510992.2",587,0,0,277,294,863,845,277,863
"401","623020","1805120967","Pratylenchoides riparius","Eukaryota","Nematoda","Chromadorea","Rhabditida","Merliniidae","Pratylenchoides","Metazoa","MK419952.1",588,0,0,406,423,993,975,406,993
"402","6303","1691485477","Meloidogyne javanica","Eukaryota","Nematoda","Chromadorea","Rhabditida","Meloidogynidae","Meloidogyne","Metazoa","MN096734.1",587,0,0,477,494,1063,1045,477,1063
